timestamp,header,cpu_usage,free_ram,total_ram,disk_usage,total_disk_space,device_tmp,up_time,available_networks
2023-12-19 12:11:06.222097700,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987866, nanosec=964577835, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-236', __msgtype__='std_msgs/msg/Header')",[ 78 100  83 100],3097,3928,3734,29151,22.0,2813,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=594412, tx_bytes=119046554, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85422863, tx_bytes=74584184, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84357938, tx_bytes=79875538, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790140, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:07.222483483,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987867, nanosec=965019220, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-237', __msgtype__='std_msgs/msg/Header')",[78 97 86 98],3095,3928,3734,29151,22.0,2814,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=595578, tx_bytes=120529656, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85441899, tx_bytes=74599352, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84376292, tx_bytes=79892284, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790140, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:08.222827569,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987868, nanosec=965319234, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-238', __msgtype__='std_msgs/msg/Header')",[89 89 94 83],3095,3928,3734,29151,21.0,2815,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=596214, tx_bytes=121937160, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85458271, tx_bytes=74611848, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84392421, tx_bytes=79906813, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790140, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:09.223287310,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987869, nanosec=965666618, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-239', __msgtype__='std_msgs/msg/Header')",[ 88  93 100  78],3095,3928,3734,29151,21.0,2816,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=596846, tx_bytes=123351556, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85476699, tx_bytes=74626400, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84410665, tx_bytes=79923441, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790140, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:10.223604575,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987870, nanosec=966073374, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-240', __msgtype__='std_msgs/msg/Header')",[86 94 96 96],3095,3928,3734,29151,21.0,2817,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=597588, tx_bytes=125052874, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85495519, tx_bytes=74641344, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84428338, tx_bytes=79939506, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790140, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:11.223841545,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987871, nanosec=966341757, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-241', __msgtype__='std_msgs/msg/Header')",[ 95 100  78  77],3095,3928,3734,29151,21.0,2818,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=599496, tx_bytes=126536402, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85514603, tx_bytes=74656560, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84446596, tx_bytes=79956156, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:12.224191685,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987872, nanosec=966660012, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-242', __msgtype__='std_msgs/msg/Header')",[ 91 100  71  93],3095,3928,3734,29151,21.0,2819,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=600132, tx_bytes=127787936, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85531511, tx_bytes=74669600, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84463313, tx_bytes=79971265, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:13.224901372,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987873, nanosec=967126759, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-243', __msgtype__='std_msgs/msg/Header')",[ 95 100  72  88],3095,3928,3734,29151,21.0,2820,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=600556, tx_bytes=129250510, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85550003, tx_bytes=74684224, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84481966, tx_bytes=79988302, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:14.225189095,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987874, nanosec=967514632, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-244', __msgtype__='std_msgs/msg/Header')",[ 93 100  77  69],3094,3928,3734,29151,21.0,2821,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=601828, tx_bytes=130668870, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85565486, tx_bytes=74695824, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84500396, tx_bytes=80005116, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:15.225585582,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987875, nanosec=967937501, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-245', __msgtype__='std_msgs/msg/Header')",[90 92 94 72],3095,3928,3734,29151,21.0,2822,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=602994, tx_bytes=131894446, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85582002, tx_bytes=74708472, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84516816, tx_bytes=80019928, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:16.225928044,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987876, nanosec=968300621, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-246', __msgtype__='std_msgs/msg/Header')",[ 69  97  94 100],3095,3928,3734,29151,21.0,2823,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=603630, tx_bytes=133341162, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85600718, tx_bytes=74723320, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84535249, tx_bytes=80036753, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:17.226448982,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987877, nanosec=968861731, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-247', __msgtype__='std_msgs/msg/Header')",[ 86  96  75 100],3095,3928,3734,29151,20.0,2824,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=604160, tx_bytes=134861704, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85619106, tx_bytes=74737840, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84552828, tx_bytes=80052724, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:18.226751659,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987878, nanosec=969117601, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-248', __msgtype__='std_msgs/msg/Header')",[94 96 61 85],3095,3928,3734,29151,20.0,2825,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=604902, tx_bytes=136380540, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85638686, tx_bytes=74753552, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84570729, tx_bytes=80069017, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:19.227176116,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987879, nanosec=969449216, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-249', __msgtype__='std_msgs/msg/Header')",[96 85 84 70],3094,3928,3734,29151,20.0,2826,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=606810, tx_bytes=137757830, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85654690, tx_bytes=74765688, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84586305, tx_bytes=80082985, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:20.227549134,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987880, nanosec=969867825, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-250', __msgtype__='std_msgs/msg/Header')",[97 90 91 90],3095,3928,3734,29151,20.0,2827,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=607234, tx_bytes=139095748, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85671750, tx_bytes=74778872, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84603704, tx_bytes=80098776, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:21.227991943,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987881, nanosec=970209186, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-251', __msgtype__='std_msgs/msg/Header')",[89 97 92 81],3095,3928,3734,29151,20.0,2828,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=607764, tx_bytes=140492666, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85690082, tx_bytes=74793328, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84621583, tx_bytes=80115047, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:22.228370986,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987882, nanosec=970616042, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-252', __msgtype__='std_msgs/msg/Header')",[84 97 92 76],3095,3928,3734,29151,20.0,2829,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=609142, tx_bytes=141797554, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85707166, tx_bytes=74806536, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84638102, tx_bytes=80129958, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:23.228674463,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987883, nanosec=970962648, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-253', __msgtype__='std_msgs/msg/Header')",[97 97 77 87],3094,3928,3734,29151,19.0,2830,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=610202, tx_bytes=143196440, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85725154, tx_bytes=74820656, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84655995, tx_bytes=80146243, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=790306, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:24.229052308,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987884, nanosec=971239255, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-254', __msgtype__='std_msgs/msg/Header')",[87 98 88 80],3093,3928,3734,29151,19.0,2831,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=611046, tx_bytes=144381542, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85741102, tx_bytes=74832816, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84672000, tx_bytes=80160704, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=794681, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
2023-12-19 12:11:25.229401778,"std_msgs__msg__Header(stamp=builtin_interfaces__msg__Time(sec=1702987885, nanosec=971620981, __msgtype__='builtin_interfaces/msg/Time'), frame_id='status-255', __msgtype__='std_msgs/msg/Header')",[ 65  96 100  90],3093,3928,3734,29151,19.0,2832,"[ccpm_msgs__msg__NetworkStatus(interface_name='eth0', ip='192.168.4.12', rx_bytes=611470, tx_bytes=145943534, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can0', ip='N/A', rx_bytes=85760970, tx_bytes=74848736, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='can1', ip='N/A', rx_bytes=84691168, tx_bytes=80178192, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='mlan0', ip='N/A', rx_bytes=0, tx_bytes=0, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='hotspot', ip='192.168.12.1', rx_bytes=796508, tx_bytes=4686915, __msgtype__='ccpm_msgs/msg/NetworkStatus'), ccpm_msgs__msg__NetworkStatus(interface_name='wwan0', ip='100.76.73.254', rx_bytes=4819825, tx_bytes=1497266, __msgtype__='ccpm_msgs/msg/NetworkStatus')]"
