timestamp,header,latitude,longitude,altitude,accuracy,speed,heading,tracking,gps_fix,status
1711460730.1093156,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002563, nanosec=307344625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,240
1711460730.4097948,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002563, nanosec=631964375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,241
1711460730.7098293,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002563, nanosec=959765625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,242
1711460731.010303,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002564, nanosec=283433000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,243
1711460731.3107243,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002564, nanosec=283433000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,243
1711460731.6108031,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002564, nanosec=632509250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,244
1711460731.911481,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002564, nanosec=964858125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,245
1711460732.2119098,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002565, nanosec=298053875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,246
1711460732.5120368,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002565, nanosec=626925500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,247
1711460732.8130636,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002565, nanosec=951091000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,248
1711460733.1132631,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002566, nanosec=278670375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,249
